scope	rust_path	rust_text	upstream_path	upstream_text	notes
kes-agent-control-v2-peers	crates/tools/kes-agent/src/protocols/control_v2_peers.rs	control_drop_staged_key_command	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Peers.hs	controlDropStagedKey	Rust helper for upstream drop-staged-key peer command.
kes-agent-control-v2-peers	crates/tools/kes-agent/src/protocols/control_v2_peers.rs	control_drop_staged_key_result	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Peers.hs	controlDropStagedKey	Rust helper for upstream drop-staged-key peer result.
kes-agent-control-v2-peers	crates/tools/kes-agent/src/protocols/control_v2_peers.rs	control_gen_key_command	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Peers.hs	controlGenKey	Rust helper for upstream gen-key peer command.
kes-agent-control-v2-peers	crates/tools/kes-agent/src/protocols/control_v2_peers.rs	control_gen_key_result	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Peers.hs	controlGenKey	Rust helper for upstream gen-key peer result.
kes-agent-control-v2-peers	crates/tools/kes-agent/src/protocols/control_v2_peers.rs	control_get_info_command	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Peers.hs	controlGetInfo	Rust helper for upstream get-info peer command.
kes-agent-control-v2-peers	crates/tools/kes-agent/src/protocols/control_v2_peers.rs	control_get_info_result	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Peers.hs	controlGetInfo	Rust helper for upstream get-info peer result.
kes-agent-control-v2-peers	crates/tools/kes-agent/src/protocols/control_v2_peers.rs	control_install_key_command	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Peers.hs	controlInstallKey	Rust helper for upstream install-key peer command.
kes-agent-control-v2-peers	crates/tools/kes-agent/src/protocols/control_v2_peers.rs	control_install_key_result	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Peers.hs	controlInstallKey	Rust helper for upstream install-key peer result.
kes-agent-control-v2-peers	crates/tools/kes-agent/src/protocols/control_v2_peers.rs	control_query_key_command	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Peers.hs	controlQueryKey	Rust helper for upstream query-key peer command.
kes-agent-control-v2-peers	crates/tools/kes-agent/src/protocols/control_v2_peers.rs	control_query_key_result	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Peers.hs	controlQueryKey	Rust helper for upstream query-key peer result.
kes-agent-control-v2-peers	crates/tools/kes-agent/src/protocols/control_v2_peers.rs	control_receiver_request	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Peers.hs	controlReceiver	Idiomatic Rust helper for upstream receiver request decoding.
kes-agent-control-v2-peers	crates/tools/kes-agent/src/protocols/control_v2_peers.rs	control_server_end_message	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Peers.hs	EndMessage	Rust helper for upstream final server close message.
kes-agent-control-v2-peers	crates/tools/kes-agent/src/protocols/control_v2_peers.rs	control_server_initial_message	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Peers.hs	VersionMessage	Rust helper for upstream initial server version message.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	AbortMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	AbortMessage	Message constructor for aborting after version negotiation failure.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	AgentInfo	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	AgentInfo	Control V2 agent information record type.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	BootstrapInfo	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	BootstrapInfo	Control V2 bootstrap connection information record type.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	BundleInfo	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	BundleInfo	Control V2 installed key-bundle information record type.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	CP_VERSION_IDENTIFIER_TEXT	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	Control:2.0	Rust constant for upstream control V2 identifier text.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	ConnectionConnecting	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	ConnectionConnecting	Connection-status constructor for an in-progress bootstrap connection.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	ConnectionDown	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	ConnectionDown	Connection-status constructor for a down bootstrap connection.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	ConnectionStatus	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	ConnectionStatus	Control V2 bootstrap connection status enum type.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	ConnectionUp	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	ConnectionUp	Connection-status constructor for an active bootstrap connection.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	ControlMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	Message	Rust enum for upstream typed-protocol control messages.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	ControlProtocol	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	ControlProtocol	Control protocol state type.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	DropKeyMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	DropKeyMessage	Message constructor for dropping the installed key.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	DropKeyResultMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	DropKeyResultMessage	Message constructor for installed-key drop result.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	DropStagedKeyMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	DropStagedKeyMessage	Message constructor for dropping the staged key.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	EndMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	EndMessage	Message constructor for orderly session end.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	EndState	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	EndState	Protocol terminal state.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	GenStagedKeyMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	GenStagedKeyMessage	Message constructor for staged-key generation.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	IdleState	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	IdleState	Control protocol idle state.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	InfoMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	InfoMessage	Message constructor for agent information response.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	InitialState	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	InitialState	Protocol initial state.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	InstallKeyMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	InstallKeyMessage	Message constructor for operational-certificate install.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	InstallResultMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	InstallResultMessage	Message constructor for key-install result.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	KeyInfo	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	KeyInfo	Control V2 staged KES verification-key record type.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	PublicKeyMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	PublicKeyMessage	Message constructor for staged public-key response.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	QueryStagedKeyMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	QueryStagedKeyMessage	Message constructor for querying the staged key.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	RequestInfoMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	RequestInfoMessage	Message constructor for requesting agent information.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	SControlProtocol	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	SControlProtocol	Singleton state-token type.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	SEndState	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	SEndState	Singleton token for terminal state.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	SIdleState	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	SIdleState	Singleton token for idle state.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	SInitialState	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	SInitialState	Singleton token for initial state.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	SWaitForDropConfirmationState	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	SWaitForDropConfirmationState	Singleton token for drop-confirmation state.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	SWaitForInfoState	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	SWaitForInfoState	Singleton token for info response state.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	SWaitForKeyConfirmationState	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	SWaitForKeyConfirmationState	Singleton token for key-confirmation state.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	SWaitForPublicKeyState	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	SWaitForPublicKeyState	Singleton token for public-key response state.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	TaggedBundleInfo	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	TaggedBundleInfo	Control V2 timestamped bundle information record type.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	VersionMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	VersionMessage	Message constructor for control protocol version handshake.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	WaitForDropConfirmationState	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	WaitForDropConfirmationState	Protocol state waiting for drop-key confirmation.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	WaitForInfoState	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	WaitForInfoState	Protocol state waiting for info response.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	WaitForKeyConfirmationState	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	WaitForKeyConfirmationState	Protocol state waiting for install-key confirmation.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	WaitForPublicKeyState	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	WaitForPublicKeyState	Protocol state waiting for public-key response.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	cp_version_identifier	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	cpVersionIdentifier	Idiomatic Rust casing for upstream control V2 version identifier.
kes-agent-control-v2-protocol	crates/tools/kes-agent/src/protocols/control_v2_protocol.rs	state_token	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V2/Protocol.hs	stateToken	Idiomatic Rust method for upstream control state-token instances.
kes-agent-control-v3-driver	crates/tools/kes-agent/src/protocols/control_v3_driver.rs	ReadResult	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Driver.hs	ReadResult	Read-result categories consumed by control-driver error mapping.
kes-agent-control-v3-driver	crates/tools/kes-agent/src/protocols/control_v3_driver.rs	command_for_control_message	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Driver.hs	sendMessage	Idiomatic Rust helper for upstream command-discriminator send cases.
kes-agent-control-v3-driver	crates/tools/kes-agent/src/protocols/control_v3_driver.rs	control_message_for_command	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Driver.hs	recvMessage	Idiomatic Rust helper for upstream command-discriminator receive cases.
kes-agent-control-v3-driver	crates/tools/kes-agent/src/protocols/control_v3_driver.rs	read_error_to_control_driver_trace	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Driver.hs	readErrorToControlDriverTrace	Idiomatic Rust casing for upstream read-error trace mapping.
kes-agent-control-v3-peers	crates/tools/kes-agent/src/protocols/control_v3_peers.rs	ControlReceiverRequest	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Peers.hs	controlReceiver	Rust request enum for upstream control-receiver branches.
kes-agent-control-v3-peers	crates/tools/kes-agent/src/protocols/control_v3_peers.rs	ControlReceiverResponse	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Peers.hs	controlReceiver	Rust response enum for upstream control-receiver branches.
kes-agent-control-v3-peers	crates/tools/kes-agent/src/protocols/control_v3_peers.rs	control_drop_key_command	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Peers.hs	controlDropKey	Rust helper for upstream drop-key peer command.
kes-agent-control-v3-peers	crates/tools/kes-agent/src/protocols/control_v3_peers.rs	control_drop_key_result	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Peers.hs	controlDropKey	Rust helper for upstream drop-key peer result.
kes-agent-control-v3-peers	crates/tools/kes-agent/src/protocols/control_v3_peers.rs	control_drop_staged_key_command	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Peers.hs	controlDropStagedKey	Rust helper for upstream drop-staged-key peer command.
kes-agent-control-v3-peers	crates/tools/kes-agent/src/protocols/control_v3_peers.rs	control_drop_staged_key_result	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Peers.hs	controlDropStagedKey	Rust helper for upstream drop-staged-key peer result.
kes-agent-control-v3-peers	crates/tools/kes-agent/src/protocols/control_v3_peers.rs	control_gen_key_command	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Peers.hs	controlGenKey	Rust helper for upstream gen-key peer command.
kes-agent-control-v3-peers	crates/tools/kes-agent/src/protocols/control_v3_peers.rs	control_gen_key_result	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Peers.hs	controlGenKey	Rust helper for upstream gen-key peer result.
kes-agent-control-v3-peers	crates/tools/kes-agent/src/protocols/control_v3_peers.rs	control_get_info_command	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Peers.hs	controlGetInfo	Rust helper for upstream get-info peer command.
kes-agent-control-v3-peers	crates/tools/kes-agent/src/protocols/control_v3_peers.rs	control_get_info_result	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Peers.hs	controlGetInfo	Rust helper for upstream get-info peer result.
kes-agent-control-v3-peers	crates/tools/kes-agent/src/protocols/control_v3_peers.rs	control_install_key_command	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Peers.hs	controlInstallKey	Rust helper for upstream install-key peer command.
kes-agent-control-v3-peers	crates/tools/kes-agent/src/protocols/control_v3_peers.rs	control_install_key_result	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Peers.hs	controlInstallKey	Rust helper for upstream install-key peer result.
kes-agent-control-v3-peers	crates/tools/kes-agent/src/protocols/control_v3_peers.rs	control_query_key_command	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Peers.hs	controlQueryKey	Rust helper for upstream query-key peer command.
kes-agent-control-v3-peers	crates/tools/kes-agent/src/protocols/control_v3_peers.rs	control_query_key_result	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Peers.hs	controlQueryKey	Rust helper for upstream query-key peer result.
kes-agent-control-v3-peers	crates/tools/kes-agent/src/protocols/control_v3_peers.rs	control_receiver_request	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Peers.hs	controlReceiver	Idiomatic Rust helper for upstream receiver request decoding.
kes-agent-control-v3-peers	crates/tools/kes-agent/src/protocols/control_v3_peers.rs	control_server_end_message	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Peers.hs	EndMessage	Rust helper for upstream final server close message.
kes-agent-control-v3-peers	crates/tools/kes-agent/src/protocols/control_v3_peers.rs	control_server_initial_message	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Peers.hs	VersionMessage	Rust helper for upstream initial server version message.
kes-agent-control-v3-protocol	crates/tools/kes-agent/src/protocols/control_v3_protocol.rs	AbortMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Protocol.hs	AbortMessage	Message constructor for aborting after version negotiation failure.
kes-agent-control-v3-protocol	crates/tools/kes-agent/src/protocols/control_v3_protocol.rs	AgentInfo	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Protocol.hs	AgentInfo	Control V3 agent information record type.
kes-agent-control-v3-protocol	crates/tools/kes-agent/src/protocols/control_v3_protocol.rs	BootstrapInfo	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Protocol.hs	BootstrapInfo	Control V3 bootstrap connection information record type.
kes-agent-control-v3-protocol	crates/tools/kes-agent/src/protocols/control_v3_protocol.rs	BundleInfo	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Protocol.hs	BundleInfo	Control V3 installed key-bundle information record type.
kes-agent-control-v3-protocol	crates/tools/kes-agent/src/protocols/control_v3_protocol.rs	CP_VERSION_IDENTIFIER_TEXT	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Protocol.hs	Control:3.0	Rust constant for upstream control V3 identifier text.
kes-agent-control-v3-protocol	crates/tools/kes-agent/src/protocols/control_v3_protocol.rs	ConnectionConnecting	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Protocol.hs	ConnectionConnecting	Connection-status constructor for an in-progress bootstrap connection.
kes-agent-control-v3-protocol	crates/tools/kes-agent/src/protocols/control_v3_protocol.rs	ConnectionDown	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Protocol.hs	ConnectionDown	Connection-status constructor for a down bootstrap connection.
kes-agent-control-v3-protocol	crates/tools/kes-agent/src/protocols/control_v3_protocol.rs	ConnectionStatus	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Protocol.hs	ConnectionStatus	Control V3 bootstrap connection status enum type.
kes-agent-control-v3-protocol	crates/tools/kes-agent/src/protocols/control_v3_protocol.rs	ConnectionUp	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Protocol.hs	ConnectionUp	Connection-status constructor for an active bootstrap connection.
kes-agent-control-v3-protocol	crates/tools/kes-agent/src/protocols/control_v3_protocol.rs	ControlMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Protocol.hs	Message	Rust enum for upstream typed-protocol control messages.
kes-agent-control-v3-protocol	crates/tools/kes-agent/src/protocols/control_v3_protocol.rs	ControlProtocol	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Protocol.hs	ControlProtocol	Control protocol state type.
kes-agent-control-v3-protocol	crates/tools/kes-agent/src/protocols/control_v3_protocol.rs	DropKeyMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Protocol.hs	DropKeyMessage	Message constructor for dropping the installed key.
kes-agent-control-v3-protocol	crates/tools/kes-agent/src/protocols/control_v3_protocol.rs	DropKeyResultMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Protocol.hs	DropKeyResultMessage	Message constructor for installed-key drop result.
kes-agent-control-v3-protocol	crates/tools/kes-agent/src/protocols/control_v3_protocol.rs	DropStagedKeyMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Protocol.hs	DropStagedKeyMessage	Message constructor for dropping the staged key.
kes-agent-control-v3-protocol	crates/tools/kes-agent/src/protocols/control_v3_protocol.rs	EndMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Protocol.hs	EndMessage	Message constructor for orderly session end.
kes-agent-control-v3-protocol	crates/tools/kes-agent/src/protocols/control_v3_protocol.rs	EndState	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Protocol.hs	EndState	Protocol terminal state.
kes-agent-control-v3-protocol	crates/tools/kes-agent/src/protocols/control_v3_protocol.rs	GenStagedKeyMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Protocol.hs	GenStagedKeyMessage	Message constructor for staged-key generation.
kes-agent-control-v3-protocol	crates/tools/kes-agent/src/protocols/control_v3_protocol.rs	IdleState	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Protocol.hs	IdleState	Control protocol idle state.
kes-agent-control-v3-protocol	crates/tools/kes-agent/src/protocols/control_v3_protocol.rs	InfoMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Protocol.hs	InfoMessage	Message constructor for agent information response.
kes-agent-control-v3-protocol	crates/tools/kes-agent/src/protocols/control_v3_protocol.rs	InitialState	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Protocol.hs	InitialState	Protocol initial state.
kes-agent-control-v3-protocol	crates/tools/kes-agent/src/protocols/control_v3_protocol.rs	InstallKeyMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Protocol.hs	InstallKeyMessage	Message constructor for operational-certificate install.
kes-agent-control-v3-protocol	crates/tools/kes-agent/src/protocols/control_v3_protocol.rs	InstallResultMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Protocol.hs	InstallResultMessage	Message constructor for key-install result.
kes-agent-control-v3-protocol	crates/tools/kes-agent/src/protocols/control_v3_protocol.rs	KeyInfo	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Protocol.hs	KeyInfo	Control V3 staged KES verification-key record type.
kes-agent-control-v3-protocol	crates/tools/kes-agent/src/protocols/control_v3_protocol.rs	PublicKeyMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V3/Protocol.hs	PublicKeyMessage	Message constructor for staged public-key response.
