rust_path	candidates	matched_candidate	upstream_hits	docstring_parity	initial_verdict	final_verdict	notes
crates/tools/cardano-cli/src/era_based/script/certificate/read.rs	read	read	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Compatible/Read.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Certificate/Read.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Mint/Read.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/script/certificate/type.rs	type	type	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Certificate/Type.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Mint/Type.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Proposal/Type.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/script/certificate.rs	certificate	certificate	.reference-haskell-cardano-node/deps/cardano-ledger/eras/byron/ledger/impl/src/Cardano/Chain/Delegation/Certificate.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/byron/ledger/impl/testlib/Test/Cardano/Chain/Delegation/Certificate.hs;.reference-haskell-cardano-node/deps/plutus/plutus-metatheory/src/MAlonzo/Code/VerifiedCompilation/Certificate.hs	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-cli/src/era_based/script/mint/read.rs	read	read	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Compatible/Read.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Certificate/Read.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Mint/Read.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/script/mint/type.rs	type	type	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Certificate/Type.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Mint/Type.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Proposal/Type.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/script/mint.rs	mint	mint	.reference-haskell-cardano-node/cardano-testnet/test/cardano-testnet-test/Cardano/Testnet/Test/Cli/Scripts/Simple/Mint.hs	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-cli/src/era_based/script/proposal/read.rs	read	read	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Compatible/Read.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Certificate/Read.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Mint/Read.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/script/proposal/type.rs	type	type	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Certificate/Type.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Mint/Type.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Proposal/Type.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/script/proposal.rs	proposal	proposal	.reference-haskell-cardano-node/deps/cardano-ledger/eras/byron/ledger/impl/src/Cardano/Chain/Update/Proposal.hs	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-cli/src/era_based/script/read/common.rs	common	common	.reference-haskell-cardano-node/bench/cardano-recon-framework/app/Cardano/ReCon/Common.hs;.reference-haskell-cardano-node/bench/cardano-timeseries-io/app/Cardano/Timeseries/Common.hs;.reference-haskell-cardano-node/cardano-node/src/Cardano/Tracing/OrphanInstances/Common.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/script/read.rs	read	read	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Compatible/Read.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Certificate/Read.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Mint/Read.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-cli/src/era_based/script/spend/read.rs	read	read	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Compatible/Read.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Certificate/Read.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Mint/Read.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/script/spend/type.rs	type	type	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Certificate/Type.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Mint/Type.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Proposal/Type.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/script/spend.rs	spend	-	-	yes(strict-none)	no_candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-cli/src/era_based/script/type.rs	type	type	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Certificate/Type.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Mint/Type.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Proposal/Type.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/script/vote/read.rs	read	read	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Compatible/Read.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Certificate/Read.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Mint/Read.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/script/vote/type.rs	type	type	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Certificate/Type.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Mint/Type.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Proposal/Type.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/script/vote.rs	vote	vote	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Byron/Vote.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/test/cardano-cli-golden/Test/Golden/Byron/Vote.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/test/cardano-cli-golden/Test/Golden/Governance/Vote.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-cli/src/era_based/script/withdrawal/read.rs	read	read	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Compatible/Read.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Certificate/Read.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Mint/Read.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/script/withdrawal/type.rs	type	type	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Certificate/Type.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Mint/Type.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Script/Proposal/Type.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/script/withdrawal.rs	withdrawal	-	-	yes(strict-none)	no_candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-cli/src/era_based/script.rs	script	script	.reference-haskell-cardano-node/bench/tx-generator/src/Cardano/Benchmarking/Script.hs;.reference-haskell-cardano-node/cardano-tracer/test/Cardano/Tracer/Test/ForwardingStressTest/Script.hs;.reference-haskell-cardano-node/deps/ouroboros-network/ouroboros-network/tests-lib/lib/Test/Ouroboros/Network/Data/Script.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-cli/src/era_based/stake_address/command.rs	command	command	.reference-haskell-cardano-node/bench/locli/src/Cardano/Command.hs;.reference-haskell-cardano-node/bench/tx-generator/src/Cardano/Benchmarking/Command.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Byron/Command.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/stake_address/option.rs	option	option	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Compatible/Governance/Option.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Compatible/Option.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Compatible/StakeAddress/Option.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/stake_address/run.rs	run	run	.reference-haskell-cardano-node/bench/locli/src/Cardano/Analysis/API/Run.hs;.reference-haskell-cardano-node/cardano-node-chairman/app/Cardano/Chairman/Commands/Run.hs;.reference-haskell-cardano-node/cardano-node/src/Cardano/Node/Run.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/stake_address.rs	stake_address|address	stake_address	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/test/cardano-cli-golden/Test/Golden/Governance/StakeAddress.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/test/cardano-cli-golden/Test/Golden/Shelley/MultiSig/Address.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/byron/ledger/impl/src/Cardano/Chain/Common/Address.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-cli/src/era_based/stake_pool/command.rs	command	command	.reference-haskell-cardano-node/bench/locli/src/Cardano/Command.hs;.reference-haskell-cardano-node/bench/tx-generator/src/Cardano/Benchmarking/Command.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Byron/Command.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/stake_pool/internal/metadata.rs	metadata	metadata	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/StakePool/Internal/Metadata.hs;.reference-haskell-cardano-node/deps/cardano-ledger/libs/cardano-ledger-core/src/Cardano/Ledger/Metadata.hs;.reference-haskell-cardano-node/deps/ouroboros-consensus/ouroboros-consensus-cardano/src/unstable-cardano-tools/Cardano/Tools/DBAnalyser/Analysis/BenchmarkLedgerOps/Metadata.hs	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/stake_pool/internal.rs	internal	internal	.reference-haskell-cardano-node/deps/bech32/bech32/src/Codec/Binary/Bech32/Internal.hs;.reference-haskell-cardano-node/deps/cardano-base/cardano-crypto-class/src/Cardano/Crypto/DSIGN/BLS12381/Internal.hs;.reference-haskell-cardano-node/deps/cardano-base/cardano-crypto-class/src/Cardano/Crypto/EllipticCurve/BLS12_381/Internal.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-cli/src/era_based/stake_pool/option.rs	option	option	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Compatible/Governance/Option.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Compatible/Option.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Compatible/StakeAddress/Option.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/stake_pool/run.rs	run	run	.reference-haskell-cardano-node/bench/locli/src/Cardano/Analysis/API/Run.hs;.reference-haskell-cardano-node/cardano-node-chairman/app/Cardano/Chairman/Commands/Run.hs;.reference-haskell-cardano-node/cardano-node/src/Cardano/Node/Run.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/stake_pool.rs	stake_pool|pool	stake_pool	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/test/cardano-cli-test/Test/Cli/Certificates/StakePool.hs;.reference-haskell-cardano-node/deps/cardano-ledger/libs/cardano-ledger-core/src/Cardano/Ledger/State/StakePool.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/allegra/impl/src/Cardano/Ledger/Allegra/Rules/Pool.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-cli/src/era_based/text_view/command.rs	command	command	.reference-haskell-cardano-node/bench/locli/src/Cardano/Command.hs;.reference-haskell-cardano-node/bench/tx-generator/src/Cardano/Benchmarking/Command.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Byron/Command.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/text_view/option.rs	option	option	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Compatible/Governance/Option.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Compatible/Option.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Compatible/StakeAddress/Option.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/text_view/run.rs	run	run	.reference-haskell-cardano-node/bench/locli/src/Cardano/Analysis/API/Run.hs;.reference-haskell-cardano-node/cardano-node-chairman/app/Cardano/Chairman/Commands/Run.hs;.reference-haskell-cardano-node/cardano-node/src/Cardano/Node/Run.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/text_view.rs	text_view|view	view	.reference-haskell-cardano-node/deps/ouroboros-consensus/ouroboros-consensus/src/ouroboros-consensus/Ouroboros/Consensus/Peras/Voting/View.hs	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-cli/src/era_based/transaction/command.rs	command	command	.reference-haskell-cardano-node/bench/locli/src/Cardano/Command.hs;.reference-haskell-cardano-node/bench/tx-generator/src/Cardano/Benchmarking/Command.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Byron/Command.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/transaction/internal/hash_check.rs	hash_check|check	hash_check	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraBased/Transaction/Internal/HashCheck.hs;.reference-haskell-cardano-node/bench/cardano-recon-framework/src/Cardano/ReCon/LTL/Check.hs;.reference-haskell-cardano-node/cardano-tracer/src/Cardano/Tracer/Handlers/Notifications/Check.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/transaction/internal.rs	internal	internal	.reference-haskell-cardano-node/deps/bech32/bech32/src/Codec/Binary/Bech32/Internal.hs;.reference-haskell-cardano-node/deps/cardano-base/cardano-crypto-class/src/Cardano/Crypto/DSIGN/BLS12381/Internal.hs;.reference-haskell-cardano-node/deps/cardano-base/cardano-crypto-class/src/Cardano/Crypto/EllipticCurve/BLS12_381/Internal.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-cli/src/era_based/transaction/option.rs	option	option	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Compatible/Governance/Option.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Compatible/Option.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Compatible/StakeAddress/Option.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/transaction/run.rs	run	run	.reference-haskell-cardano-node/bench/locli/src/Cardano/Analysis/API/Run.hs;.reference-haskell-cardano-node/cardano-node-chairman/app/Cardano/Chairman/Commands/Run.hs;.reference-haskell-cardano-node/cardano-node/src/Cardano/Node/Run.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_based/transaction.rs	transaction	transaction	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Process/Cli/Transaction.hs;.reference-haskell-cardano-node/cardano-testnet/test/cardano-testnet-test/Cardano/Testnet/Test/Cli/Transaction.hs;.reference-haskell-cardano-node/cardano-testnet/test/cardano-testnet-test/Cardano/Testnet/Test/Rpc/Transaction.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-cli/src/era_based.rs	era_based|based	-	-	yes(strict-none)	no_candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-cli/src/era_independent/address/command.rs	command	command	.reference-haskell-cardano-node/bench/locli/src/Cardano/Command.hs;.reference-haskell-cardano-node/bench/tx-generator/src/Cardano/Benchmarking/Command.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Byron/Command.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_independent/address/info/run.rs	run	run	.reference-haskell-cardano-node/bench/locli/src/Cardano/Analysis/API/Run.hs;.reference-haskell-cardano-node/cardano-node-chairman/app/Cardano/Chairman/Commands/Run.hs;.reference-haskell-cardano-node/cardano-node/src/Cardano/Node/Run.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_independent/address/info.rs	info	info	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/test/cardano-cli-golden/Test/Golden/Shelley/Address/Info.hs;.reference-haskell-cardano-node/deps/ouroboros-consensus/ouroboros-consensus/src/ouroboros-consensus/Ouroboros/Consensus/HardFork/Combinator/Info.hs	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-cli/src/era_independent/address/option.rs	option	option	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Compatible/Governance/Option.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Compatible/Option.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Compatible/StakeAddress/Option.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_independent/address/run.rs	run	run	.reference-haskell-cardano-node/bench/locli/src/Cardano/Analysis/API/Run.hs;.reference-haskell-cardano-node/cardano-node-chairman/app/Cardano/Chairman/Commands/Run.hs;.reference-haskell-cardano-node/cardano-node/src/Cardano/Node/Run.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_independent/address.rs	address	address	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/test/cardano-cli-golden/Test/Golden/Shelley/MultiSig/Address.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/byron/ledger/impl/src/Cardano/Chain/Common/Address.hs;.reference-haskell-cardano-node/deps/cardano-ledger/eras/byron/ledger/impl/testlib/Test/Cardano/Chain/Common/Address.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-cli/src/era_independent/cip/cip129/command.rs	command	command	.reference-haskell-cardano-node/bench/locli/src/Cardano/Command.hs;.reference-haskell-cardano-node/bench/tx-generator/src/Cardano/Benchmarking/Command.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Byron/Command.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_independent/cip/cip129/internal/conversion.rs	conversion	conversion	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/EraIndependent/Cip/Cip129/Internal/Conversion.hs;.reference-haskell-cardano-node/deps/plutus/plutus-core/untyped-plutus-core/testlib/Evaluation/Builtins/Conversion.hs	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_independent/cip/cip129/internal.rs	internal	internal	.reference-haskell-cardano-node/deps/bech32/bech32/src/Codec/Binary/Bech32/Internal.hs;.reference-haskell-cardano-node/deps/cardano-base/cardano-crypto-class/src/Cardano/Crypto/DSIGN/BLS12381/Internal.hs;.reference-haskell-cardano-node/deps/cardano-base/cardano-crypto-class/src/Cardano/Crypto/EllipticCurve/BLS12_381/Internal.hs...	yes(strict-none)	candidate_match	(c) NO_MIRROR_NEEDS_DOCSTRING (auto: docstring present (strict-none))	verified at audit time; `## Naming parity` block declares synthesis story
crates/tools/cardano-cli/src/era_independent/cip/cip129/option.rs	option	option	.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Compatible/Governance/Option.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Compatible/Option.hs;.reference-haskell-cardano-node/deps/cardano-cli/cardano-cli/src/Cardano/CLI/Compatible/StakeAddress/Option.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
crates/tools/cardano-cli/src/era_independent/cip/cip129/run.rs	run	run	.reference-haskell-cardano-node/bench/locli/src/Cardano/Analysis/API/Run.hs;.reference-haskell-cardano-node/cardano-node-chairman/app/Cardano/Chairman/Commands/Run.hs;.reference-haskell-cardano-node/cardano-node/src/Cardano/Node/Run.hs...	yes(strict-mirror)	candidate_match	(a) DIRECT_MIRROR (auto: docstring declares strict mirror)	verified at audit time; `## Naming parity` block names the upstream `.hs`
